Target,Source,Weight
47452040,3568294035,"{""weight"":1}"
47452040,1239656154541600769,"{""weight"":1}"
47452040,2248922893,"{""weight"":1}"
47452040,66852639,"{""weight"":1}"
47452040,261729940,"{""weight"":1}"
47452040,1249884071750238210,"{""weight"":1}"
47452040,3010165940,"{""weight"":1}"
44070432,3010165940,"{""weight"":1}"
3375064758,3010165940,"{""weight"":1}"
1722999380,3010165940,"{""weight"":2}"
564207331,3010165940,"{""weight"":1}"
47452040,15215045,"{""weight"":1}"
47452040,389936872,"{""weight"":1}"
47452040,371125623,"{""weight"":1}"
47452040,1082221,"{""weight"":1}"
47452040,44962648,"{""weight"":1}"
47452040,286255966,"{""weight"":1}"
47452040,785226400223682563,"{""weight"":1}"
47452040,872490603497480192,"{""weight"":1}"
47452040,246,"{""weight"":1}"
47452040,761458169386246144,"{""weight"":1}"
47452040,17569096,"{""weight"":1}"
47452040,84447036,"{""weight"":1}"
24913022,552394700,"{""weight"":1}"
1942107584,552394700,"{""weight"":1}"
1707636642,552394700,"{""weight"":1}"
24913022,3140773734,"{""weight"":1}"
24913022,588752886,"{""weight"":2}"
24913022,57392611,"{""weight"":12}"
24913022,2414854116,"{""weight"":1}"
24913022,310425304,"{""weight"":2}"
266855812,310425304,"{""weight"":1}"
341866567,310425304,"{""weight"":1}"
215632349,310425304,"{""weight"":2}"
24913022,51259801,"{""weight"":1}"
24913022,314127120,"{""weight"":1}"
24913022,1012692323669405696,"{""weight"":1}"
24913022,1195574418,"{""weight"":1}"
24913022,3234318552,"{""weight"":1}"
24913022,1072206982201905155,"{""weight"":1}"
24913022,858003778905153536,"{""weight"":2}"
24913022,372900776,"{""weight"":1}"
24913022,75160326,"{""weight"":1}"
24913022,17026781,"{""weight"":1}"
24913022,17536922,"{""weight"":2}"
24913022,3013905454,"{""weight"":1}"
24913022,312297721,"{""weight"":1}"
24913022,3096516728,"{""weight"":1}"
24913022,1061613703588691968,"{""weight"":1}"
24913022,1120321887496626179,"{""weight"":4}"
24913022,1972656259,"{""weight"":1}"
159655782,1972656259,"{""weight"":1}"
276713213,1972656259,"{""weight"":1}"
24913022,1656070657,"{""weight"":1}"
24913022,80380795,"{""weight"":4}"
24913022,766377865520775168,"{""weight"":1}"
24913022,1200953266525200384,"{""weight"":1}"
24913022,634621098,"{""weight"":1}"
24913022,271756523,"{""weight"":1}"
24913022,247836666,"{""weight"":3}"
24913022,3010963523,"{""weight"":1}"
24913022,1070152726141497345,"{""weight"":1}"
24913022,991077333174927360,"{""weight"":1}"
24913022,385015308,"{""weight"":1}"
24913022,963792240232488961,"{""weight"":1}"
245564555,963792240232488961,"{""weight"":3}"
24913022,38853517,"{""weight"":2}"
24913022,122465515,"{""weight"":1}"
24913022,207657278,"{""weight"":1}"
40550119,207657278,"{""weight"":1}"
24913022,518010642,"{""weight"":1}"
24913022,1338816625,"{""weight"":1}"
814078628,1338816625,"{""weight"":1}"
24913022,176398351,"{""weight"":2}"
215632349,176398351,"{""weight"":2}"
24913022,86960389,"{""weight"":1}"
24913022,212463932,"{""weight"":1}"
158458133,212463932,"{""weight"":1}"
215632349,212463932,"{""weight"":1}"
24913022,2256674930,"{""weight"":1}"
24913022,66820511,"{""weight"":1}"
24913022,796243740293664768,"{""weight"":1}"
24913022,1430999852520034308,"{""weight"":1}"
24913022,1288197903719100416,"{""weight"":1}"
24913022,16240926,"{""weight"":1}"
24913022,89787188,"{""weight"":1}"
24913022,971328109529182208,"{""weight"":1}"
24913022,317807909,"{""weight"":1}"
24913022,979577244,"{""weight"":1}"
24913022,1184184022177595392,"{""weight"":1}"
24913022,51311010,"{""weight"":1}"
24913022,978655715345670144,"{""weight"":1}"
24913022,705007146,"{""weight"":1}"
24913022,1004371050216353793,"{""weight"":1}"
24913022,325725115,"{""weight"":1}"
24913022,38287442,"{""weight"":1}"
24913022,51509931,"{""weight"":2}"
24913022,38268238,"{""weight"":1}"
1381435843492085760,38268238,"{""weight"":1}"
2891740872,38268238,"{""weight"":1}"
24913022,1418331827316527106,"{""weight"":1}"
24913022,1433922677681451008,"{""weight"":1}"
24913022,1010557821614739456,"{""weight"":1}"
714340176,1010557821614739456,"{""weight"":1}"
196717787,1010557821614739456,"{""weight"":1}"
24913022,1158391097665773569,"{""weight"":1}"
24913022,27049579,"{""weight"":1}"
24913022,1021070140463443968,"{""weight"":1}"
24913022,4715389280,"{""weight"":1}"
24913022,3098295646,"{""weight"":1}"
22849568,3098295646,"{""weight"":1}"
1318671397560979456,3098295646,"{""weight"":1}"
40550119,3098295646,"{""weight"":2}"
24913022,983448844041060352,"{""weight"":1}"
215632349,983448844041060352,"{""weight"":1}"
24913022,3127835814,"{""weight"":1}"
24913022,240795645,"{""weight"":1}"
24913022,289524112,"{""weight"":1}"
24913022,1447666772,"{""weight"":1}"
94176238,1332558873564049408,"{""weight"":2}"
94176238,1399791038730997768,"{""weight"":12}"
94176238,20631069,"{""weight"":2}"
94176238,495264856,"{""weight"":15}"
94176238,1220006182166786048,"{""weight"":1}"
94176238,1596601651,"{""weight"":2}"
94176238,829015371034349569,"{""weight"":1}"
94176238,1308716038624698376,"{""weight"":1}"
94176238,4843235387,"{""weight"":1}"
94176238,570693830,"{""weight"":1}"
94176238,2584515956,"{""weight"":1}"
94176238,1163109818,"{""weight"":1}"
94176238,257564460,"{""weight"":1}"
94176238,1216332119330283521,"{""weight"":1}"
94176238,112705523,"{""weight"":1}"
94176238,1363381777377599488,"{""weight"":1}"
94176238,940638528173731840,"{""weight"":5}"
94176238,55926412,"{""weight"":1}"
94176238,2890334974,"{""weight"":1}"
94176238,1393083174742204416,"{""weight"":1}"
94176238,1162237215272947712,"{""weight"":1}"
94176238,1311033900140032005,"{""weight"":1}"
94176238,1478599632,"{""weight"":1}"
94176238,74280862,"{""weight"":1}"
94176238,802717564640100352,"{""weight"":1}"
94176238,3884327592,"{""weight"":1}"
94176238,1235940106894270466,"{""weight"":2}"
94176238,2351183016,"{""weight"":14}"
3375064758,2351183016,"{""weight"":1}"
14538949,2351183016,"{""weight"":1}"
739149720,2351183016,"{""weight"":1}"
269930134,2351183016,"{""weight"":1}"
94176238,1241830895226507264,"{""weight"":4}"
94176238,3253558953,"{""weight"":1}"
94176238,1379963122623131655,"{""weight"":4}"
94176238,2558715765,"{""weight"":1}"
94176238,1393717345466699778,"{""weight"":1}"
94176238,854615934383902720,"{""weight"":2}"
94176238,16034167,"{""weight"":2}"
94176238,1275984013841367040,"{""weight"":1}"
94176238,2732697128,"{""weight"":1}"
94176238,52445295,"{""weight"":1}"
94176238,243256743,"{""weight"":1}"
94176238,571740889,"{""weight"":1}"
94176238,2181315722,"{""weight"":1}"
94176238,404934235,"{""weight"":1}"
94176238,22954858,"{""weight"":1}"
94176238,1191655030115446784,"{""weight"":1}"
94176238,3438896243,"{""weight"":1}"
94176238,59794389,"{""weight"":2}"
94176238,4101062721,"{""weight"":1}"
94176238,4114137119,"{""weight"":2}"
94176238,1192177482386030595,"{""weight"":1}"
94176238,2468936072,"{""weight"":1}"
94176238,1548962478,"{""weight"":1}"
94176238,145510868,"{""weight"":1}"
94176238,1423712651515863042,"{""weight"":1}"
94176238,104902472,"{""weight"":1}"
1604931252,1446511813647126528,"{""weight"":1}"
1604931252,1366110449276706822,"{""weight"":1}"
1604931252,1389236473724088324,"{""weight"":1}"
1604931252,1444782842907553794,"{""weight"":1}"
1604931252,300049028,"{""weight"":1}"
1604931252,928712572471336960,"{""weight"":1}"
1604931252,1338865239463395330,"{""weight"":1}"
1604931252,51546100,"{""weight"":1}"
1604931252,266050433,"{""weight"":1}"
1604931252,244993691,"{""weight"":1}"
1604931252,43445517,"{""weight"":1}"
1604931252,1344017972436770817,"{""weight"":1}"
1604931252,35152404,"{""weight"":1}"
1604931252,1380060816041418753,"{""weight"":1}"
1604931252,1271793845945196545,"{""weight"":2}"
1604931252,2790165875,"{""weight"":2}"
1604931252,1218302518305984513,"{""weight"":1}"
1604931252,1310819379190337543,"{""weight"":1}"
1604931252,1267175683626696705,"{""weight"":1}"
1604931252,2591357336,"{""weight"":1}"
1604931252,4085870375,"{""weight"":1}"
1604931252,269948707,"{""weight"":1}"
1604931252,19087483,"{""weight"":1}"
1604931252,1103046500911767552,"{""weight"":1}"
1604931252,541895451,"{""weight"":1}"
1604931252,77363852,"{""weight"":1}"
1604931252,155441670,"{""weight"":1}"
1604931252,714947543323525125,"{""weight"":1}"
1604931252,1253486892823179264,"{""weight"":1}"
1604931252,1267717469965152258,"{""weight"":1}"
1604931252,1095915337906864128,"{""weight"":1}"
1604931252,62353949,"{""weight"":1}"
1604931252,167668483,"{""weight"":1}"
1604931252,1029235630364999681,"{""weight"":1}"
1604931252,154419754,"{""weight"":1}"
1604931252,722940787772641280,"{""weight"":1}"
1604931252,1323481354982445057,"{""weight"":1}"
1604931252,731753429782036480,"{""weight"":1}"
3299711869,1078044289454747648,"{""weight"":1}"
282526718,1078044289454747648,"{""weight"":3}"
3299711869,19167768,"{""weight"":7}"
3299711869,175404674,"{""weight"":1}"
3299711869,373568525,"{""weight"":3}"
3299711869,761443236,"{""weight"":3}"
3299711869,41937774,"{""weight"":3}"
3299711869,1400022122,"{""weight"":1}"
20199202,1400022122,"{""weight"":1}"
17823761,1400022122,"{""weight"":1}"
3299711869,1077846842,"{""weight"":1}"
3299711869,27910630,"{""weight"":1}"
3299711869,606767435,"{""weight"":1}"
245564555,606767435,"{""weight"":3}"
3299711869,1526412817,"{""weight"":3}"
3299711869,3371630740,"{""weight"":3}"
3299711869,2998790739,"{""weight"":1}"
3299711869,22830767,"{""weight"":1}"
3299711869,1390761848388128769,"{""weight"":1}"
3299711869,1024635324,"{""weight"":1}"
3299711869,54284151,"{""weight"":2}"
3299711869,843861606,"{""weight"":2}"
3299711869,1050768633901830144,"{""weight"":1}"
3299711869,2823836399,"{""weight"":1}"
3299711869,1295324830385033217,"{""weight"":2}"
3299711869,1071033074,"{""weight"":1}"
3299711869,17760794,"{""weight"":3}"
3299711869,1356805510272602112,"{""weight"":1}"
3299711869,4716485265,"{""weight"":2}"
3299711869,2582892690,"{""weight"":1}"
3299711869,76989377,"{""weight"":1}"
245564555,734960661034192896,"{""weight"":2}"
245564555,244102909,"{""weight"":1}"
245564555,49151546,"{""weight"":1}"
245564555,2253883890,"{""weight"":1}"
245564555,144492649,"{""weight"":1}"
245564555,1360649418756661252,"{""weight"":1}"
245564555,975016297,"{""weight"":1}"
245564555,24157665,"{""weight"":1}"
245564555,42976628,"{""weight"":1}"
245564555,1293668417694658560,"{""weight"":1}"
245564555,553998680,"{""weight"":1}"
245564555,512801172,"{""weight"":1}"
245564555,987353199324545024,"{""weight"":1}"
245564555,1410085651484139521,"{""weight"":1}"
245564555,490106261,"{""weight"":1}"
245564555,1628316366,"{""weight"":1}"
245564555,17685450,"{""weight"":1}"
20139753,846078295,"{""weight"":4}"
256552850,846078295,"{""weight"":1}"
20139753,1356317747098095616,"{""weight"":4}"
61521038,1356317747098095616,"{""weight"":1}"
20139753,851116446881116162,"{""weight"":7}"
20139753,978345458081943552,"{""weight"":7}"
20139753,59916705,"{""weight"":1}"
20139753,374141509,"{""weight"":1}"
20139753,1326231769411162112,"{""weight"":5}"
20139753,1159374279525445632,"{""weight"":1}"
20139753,723994819,"{""weight"":1}"
20139753,352410832,"{""weight"":1}"
20139753,534653770,"{""weight"":1}"
20139753,1295469846633881600,"{""weight"":2}"
20139753,43745768,"{""weight"":1}"
20139753,332236550,"{""weight"":1}"
20139753,769802145726132224,"{""weight"":1}"
20139753,236972328,"{""weight"":1}"
20139753,1102968375284776965,"{""weight"":1}"
20139753,219613402,"{""weight"":1}"
20139753,1128812276440604672,"{""weight"":1}"
20139753,281348304,"{""weight"":1}"
20139753,4600725976,"{""weight"":1}"
20139753,905924010625478656,"{""weight"":1}"
20139753,1294575938416582656,"{""weight"":1}"
20139753,1661182770,"{""weight"":1}"
2715275551,1661182770,"{""weight"":2}"
20139753,1329357303598829568,"{""weight"":1}"
20139753,984898986,"{""weight"":1}"
20139753,1338721956980518915,"{""weight"":1}"
20139753,822118904109604866,"{""weight"":1}"
20139753,759090314967736320,"{""weight"":2}"
20139753,1294079777809326080,"{""weight"":1}"
20139753,2925603492,"{""weight"":1}"
20139753,747878978866843648,"{""weight"":1}"
20139753,27069390,"{""weight"":1}"
20139753,2281484407,"{""weight"":1}"
20139753,1420164577430491137,"{""weight"":1}"
20139753,4197757781,"{""weight"":1}"
3530226858,4197757781,"{""weight"":1}"
1382491059247255554,4197757781,"{""weight"":3}"
883774859452579840,4197757781,"{""weight"":1}"
20139753,1422633609844781057,"{""weight"":1}"
20139753,1442049623657365507,"{""weight"":1}"
20139753,1316001223628251138,"{""weight"":2}"
20139753,121047636,"{""weight"":1}"
20139753,1224247639,"{""weight"":1}"
20139753,3818989217,"{""weight"":1}"
20139753,536103426,"{""weight"":1}"
20139753,351009963,"{""weight"":1}"
20139753,19482452,"{""weight"":1}"
20139753,385811349,"{""weight"":1}"
20139753,1431289619656630272,"{""weight"":1}"
1722999380,1431289619656630272,"{""weight"":1}"
20139753,1093817585664253957,"{""weight"":1}"
20139753,1367461237081186308,"{""weight"":1}"
20139753,1272143366541672455,"{""weight"":1}"
20139753,1127955952035143680,"{""weight"":1}"
20139753,1032769682493726722,"{""weight"":1}"
20139753,1486577563,"{""weight"":1}"
129395750,1486577563,"{""weight"":1}"
20139753,1029043231063986177,"{""weight"":1}"
20139753,2212640239,"{""weight"":1}"
20139753,2996830695,"{""weight"":1}"
20139753,15333188,"{""weight"":1}"
1722999380,15333188,"{""weight"":3}"
129395750,15333188,"{""weight"":1}"
1283934079,15333188,"{""weight"":1}"
172004509,15333188,"{""weight"":1}"
791282631006621696,15333188,"{""weight"":1}"
1382491059247255554,15333188,"{""weight"":2}"
883774859452579840,15333188,"{""weight"":1}"
412708728,15333188,"{""weight"":1}"
414218319,15333188,"{""weight"":1}"
1957288050,15333188,"{""weight"":1}"
266855812,15333188,"{""weight"":1}"
20139753,286888215,"{""weight"":1}"
20139753,3192536917,"{""weight"":1}"
2715275551,2968507103,"{""weight"":1}"
2715275551,366225624,"{""weight"":5}"
377588094,366225624,"{""weight"":4}"
2715275551,959432437754421249,"{""weight"":5}"
366225624,959432437754421249,"{""weight"":1}"
2715275551,2600741635,"{""weight"":1}"
2715275551,1404590411847405568,"{""weight"":1}"
2715275551,871074475,"{""weight"":1}"
475298690,871074475,"{""weight"":1}"
2715275551,374654206,"{""weight"":1}"
2715275551,39977710,"{""weight"":1}"
2715275551,3250066182,"{""weight"":2}"
2715275551,943892192447344641,"{""weight"":1}"
2715275551,2253795524,"{""weight"":10}"
2715275551,771389564736905216,"{""weight"":1}"
2715275551,1385344932378923009,"{""weight"":1}"
2715275551,361933684,"{""weight"":1}"
2715275551,98019343,"{""weight"":1}"
2715275551,1395062400,"{""weight"":1}"
2715275551,1008888246640762880,"{""weight"":6}"
377588094,1008888246640762880,"{""weight"":1}"
2715275551,1015928973732114435,"{""weight"":1}"
2715275551,962255435766968322,"{""weight"":1}"
2715275551,3096625250,"{""weight"":1}"
2715275551,771715827800342528,"{""weight"":1}"
2715275551,961001501513699328,"{""weight"":2}"
2715275551,1414597315344490499,"{""weight"":3}"
2715275551,161121771,"{""weight"":1}"
2715275551,9356072,"{""weight"":1}"
2715275551,1163464930223435777,"{""weight"":1}"
366225624,1163464930223435777,"{""weight"":1}"
2715275551,322832745,"{""weight"":1}"
2715275551,1187944161464475648,"{""weight"":1}"
366225624,1187944161464475648,"{""weight"":3}"
2715275551,276258166,"{""weight"":1}"
2715275551,1385785302,"{""weight"":1}"
2715275551,171076111,"{""weight"":1}"
2715275551,601555458,"{""weight"":1}"
2715275551,1091450434500341761,"{""weight"":1}"
2715275551,1436412482386550784,"{""weight"":1}"
2715275551,374102478,"{""weight"":1}"
2715275551,1126462440,"{""weight"":1}"
2715275551,2308999809,"{""weight"":1}"
2715275551,1308274897630777344,"{""weight"":1}"
2715275551,2828187289,"{""weight"":1}"
2715275551,971857794826567680,"{""weight"":1}"
2852899113,971857794826567680,"{""weight"":1}"
22849568,971857794826567680,"{""weight"":1}"
20199202,971857794826567680,"{""weight"":1}"
40550119,971857794826567680,"{""weight"":1}"
2715275551,1368321380555530243,"{""weight"":1}"
366225624,1368321380555530243,"{""weight"":2}"
2715275551,465916525,"{""weight"":1}"
2715275551,18377235,"{""weight"":1}"
2715275551,20442664,"{""weight"":1}"
2715275551,21351268,"{""weight"":1}"
2715275551,1162145379011518465,"{""weight"":1}"
2715275551,1219923578,"{""weight"":1}"
2715275551,343554388,"{""weight"":1}"
2715275551,35089753,"{""weight"":1}"
2715275551,28206390,"{""weight"":1}"
2715275551,1358953654204723202,"{""weight"":1}"
2715275551,3258511,"{""weight"":2}"
2715275551,1311359699183439872,"{""weight"":1}"
2715275551,101905063,"{""weight"":1}"
2715275551,2291616902,"{""weight"":1}"
2715275551,519883595,"{""weight"":2}"
2715275551,259116532,"{""weight"":1}"
2715275551,750275313846935552,"{""weight"":1}"
2715275551,3586975572,"{""weight"":4}"
1337408652416864259,3586975572,"{""weight"":1}"
2715275551,526957006,"{""weight"":1}"
2715275551,1432592905055653889,"{""weight"":1}"
2715275551,1329086628397158409,"{""weight"":1}"
2715275551,36758722,"{""weight"":1}"
2715275551,915577980092641280,"{""weight"":2}"
2715275551,1173083481536159744,"{""weight"":1}"
2715275551,1031531706,"{""weight"":1}"
2715275551,18383003,"{""weight"":1}"
2715275551,1249738426792005640,"{""weight"":1}"
377588094,1249738426792005640,"{""weight"":1}"
2715275551,1242970742347702272,"{""weight"":1}"
2715275551,1894669172,"{""weight"":1}"
2715275551,251332947,"{""weight"":1}"
366225624,251332947,"{""weight"":2}"
377588094,251332947,"{""weight"":1}"
475298690,1214940329427771392,"{""weight"":1}"
475298690,1072892244011700224,"{""weight"":9}"
377588094,1072892244011700224,"{""weight"":1}"
475298690,1250970918181986304,"{""weight"":3}"
475298690,1050414008845643777,"{""weight"":1}"
475298690,768304022319083523,"{""weight"":3}"
475298690,814892216703389697,"{""weight"":1}"
475298690,477503229,"{""weight"":1}"
22849568,477503229,"{""weight"":1}"
1166717268975333376,477503229,"{""weight"":1}"
40550119,477503229,"{""weight"":1}"
475298690,780111689626681344,"{""weight"":2}"
40550119,780111689626681344,"{""weight"":1}"
215632349,780111689626681344,"{""weight"":5}"
475298690,1432420281696522242,"{""weight"":1}"
475298690,1611758551,"{""weight"":1}"
2352629420,1611758551,"{""weight"":1}"
475298690,2209641480,"{""weight"":1}"
475298690,1270370179248197637,"{""weight"":1}"
475298690,3289453684,"{""weight"":1}"
